0,100,6
61.41935,100,6
61.41935,66.66666667,4
68.3871,66.66666667,4
68.3871,50,3
70.70968,50,3
70.70968,33.33333333,2
75.87097,33.33333333,2
75.87097,16.66666667,1
91.6129,16.66666667,1
91.6129,0,0
120,0,0
140,0,0
200,0,0
