,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.1,0.9622616210058056,0.9684030651269843,0.984880129892152,1.0122456376447617,1.0332108931729607,1.0640402719098792,1.0955903197326702,1.1277507146698948,1.1642933309662613,1.2003359761569719
0.2,0.972296480766519,0.9859708550712922,1.0101381714124098,1.0406575988860303,1.0774724746104496,1.1139056652557693,1.1464905690221043,1.190294773954936,1.220808639150546,1.2630879540175401
0.3,0.9807686954908147,0.9981129581694496,1.0289395303071036,1.0686718508161923,1.110442028948301,1.14824370141714,1.186614833390355,1.2335405824182661,1.2798722198524566,1.3195177713366124
0.4,0.985770941710705,1.004159118786707,1.0388425523452054,1.0845329830800041,1.1205835879000932,1.1663610184414437,1.2218814248973073,1.2634070633157743,1.3197821357687027,1.3686526622758484
0.5,0.9871988293431553,1.0169091815452003,1.0542336290460643,1.0988223582648418,1.1436108128085847,1.1959976959276397,1.2455603383546219,1.2976022570931052,1.3435790810639014,1.3927004061814277
0.6,0.9935253537085146,1.020631527284225,1.0580541778442394,1.1104430692192993,1.164857250214529,1.2153027170305408,1.2681540618644858,1.3198099769664637,1.3663595083320852,1.4154414197163294
0.7,0.9971403152476932,1.0263299954512926,1.0714728712105765,1.1254756985973688,1.1743186328685538,1.234817446133659,1.2888950890317767,1.3363804059077227,1.3906605038527289,1.440357875662218
0.8,0.9977219388984094,1.026579320509237,1.0704974052539389,1.1343101502271349,1.182467318661956,1.2497558024158877,1.29579112967371,1.3608623963541995,1.4097858825569558,1.4677689620125414
0.9,0.9977109362559169,1.0364130808253489,1.0826892313692682,1.1347324769727123,1.1972811742917606,1.258979784470344,1.314161381307171,1.3778992057194743,1.4306958774793777,1.4824636041924677
1.0,1.0025322645038872,1.0373685147167493,1.0853556961868749,1.1476600793416643,1.2002581102598966,1.2616204816572911,1.322440830149052,1.3986528567790135,1.4566892717791147,1.5141313149510915
