,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.1,1.1183674217624722,1.0818144332242279,1.078931950137102,1.0647733078896928,1.0586501338947447,1.056236914251276,1.0657195122887568,1.0675826895010418,1.061477910355515,1.049891519224769
0.2,1.1597450868489985,1.115448878882092,1.0974188921442267,1.0906215631563083,1.086934336118218,1.0986953028528006,1.0934058365599637,1.1030737198715461,1.099166590993936,1.0946960886662738
0.3,1.1641489913477268,1.1171116540796684,1.0925293925274497,1.09167265024772,1.0880191813814397,1.093288183303097,1.1119669967544594,1.1151750594365237,1.1199237999319347,1.1148016049933125
0.4,1.155533617422792,1.1046647628822608,1.08303971092774,1.0944060665255955,1.08621463804712,1.1050326242070794,1.1079616676455706,1.104249932477963,1.110921336016665,1.1144477084123634
0.5,1.1166975009349567,1.0814190859268586,1.0727339474357922,1.0743614904231495,1.0848418030141243,1.1003517525762783,1.0988791559937394,1.114809833756778,1.1175888038808517,1.1288345407089557
0.6,1.091804941540809,1.0604636459833519,1.0558781135914652,1.0683541880996246,1.0838767126865347,1.0885562412006513,1.086440339016702,1.109196801058409,1.1235357046447532,1.1274977597977067
0.7,1.0577492977093275,1.0383498702628569,1.0361621512319794,1.0556344894832148,1.056962339337661,1.0740521074235583,1.0829955412974563,1.0893214016256119,1.132432508594939,1.133579843175146
0.8,1.0335934162071982,1.0151646700428483,1.0136040259636039,1.0308601335820753,1.0427597920420888,1.056418874742936,1.0844071460278044,1.1070957521910567,1.1219079809996342,1.1106674523699287
0.9,1.0154933741378582,1.0061859383622849,0.9931639534726797,1.0097626529384234,1.0329040178409281,1.046989641191752,1.0829354231827086,1.0858332814210325,1.094491128376939,1.1257268609245994
1.0,0.9877964326638957,0.9663636927954771,0.9769321924701998,0.9943162190549315,1.0194931066496111,1.0380564291664782,1.0638535328963317,1.083844744953875,1.0969030695395787,1.098075436921691
