0,0.0984738,0.0985666,0.0988448,0.0993076,0.0999542,0.100783,0.101793,0.102981,0.104345,0.105882,0.107588,0.10946,0.111493,0.113683,0.116023,0.118508,0.121131,0.123885,0.126764,0.129758,0.132858,0.136056,0.139342,0.142705,0.146134,0.149617,0.153144,0.1567,0.160275,0.163854,0.167425,0.170973,0.174487,0.177952,0.181354,0.184682,0.187921,0.191061,0.194088,0.196991,0.199759,0.202382,0.20485,0.207155,0.209286,0.211236,0.212997,0.214562,0.215925,0.217079,0.218018,0.218736,0.219228,0.21949,0.219518,0.219307,0.218857,0.218164,0.217229,0.216052,0.214635,0.212983,0.211101,0.208996,0.206679,0.204159,0.201451,0.19857,0.195533,0.192357,0.189062,0.185669,0.182199,0.178674,0.175115,0.171544,0.167983,0.164452,0.160972,0.157562,0.154239,0.151022,0.147926,0.144966,0.142155,0.139507,0.137032,0.134741,0.132642,0.130744,0.129054,0.127577,0.126319,0.125284,0.124475,0.123896,0.123548,0.123431,0
0.0984741,0.0983816,0.0984741,0.0987515,0.0992129,0.0998576,0.100684,0.101691,0.102876,0.104236,0.105768,0.107469,0.109335,0.111362,0.113545,0.115877,0.118354,0.120969,0.123715,0.126584,0.129568,0.132658,0.135845,0.139119,0.14247,0.145887,0.149358,0.152872,0.156415,0.159977,0.163543,0.1671,0.170635,0.174136,0.177587,0.180977,0.184292,0.187519,0.190647,0.193662,0.196554,0.199312,0.201926,0.204385,0.20668,0.208803,0.210746,0.2125,0.214059,0.215416,0.216565,0.217499,0.218213,0.218702,0.218962,0.218987,0.218776,0.218326,0.217634,0.216701,0.215527,0.214115,0.212469,0.210594,0.208498,0.20619,0.203682,0.200987,0.19812,0.195097,0.191936,0.188658,0.185282,0.181829,0.178321,0.17478,0.171226,0.167682,0.164168,0.160704,0.157309,0.154001,0.150798,0.147715,0.144767,0.141968,0.139331,0.136865,0.134583,0.132492,0.130601,0.128917,0.127445,0.126192,0.12516,0.124355,0.123777,0.12343,0.123315,0.12343
0.0985666,0.0984738,0.0985666,0.0988448,0.0993076,0.0999542,0.100783,0.101793,0.102981,0.104345,0.105882,0.107588,0.10946,0.111493,0.113683,0.116023,0.118508,0.121131,0.123885,0.126764,0.129758,0.132858,0.136056,0.139342,0.142705,0.146134,0.149617,0.153144,0.1567,0.160275,0.163854,0.167425,0.170973,0.174487,0.177952,0.181354,0.184682,0.187921,0.191061,0.194088,0.196991,0.199759,0.202382,0.20485,0.207155,0.209286,0.211236,0.212997,0.214562,0.215925,0.217079,0.218018,0.218736,0.219228,0.21949,0.219518,0.219307,0.218857,0.218164,0.217229,0.216052,0.214635,0.212983,0.211101,0.208996,0.206679,0.204159,0.201451,0.19857,0.195533,0.192357,0.189062,0.185669,0.182199,0.178674,0.175115,0.171544,0.167983,0.164452,0.160972,0.157562,0.154239,0.151022,0.147926,0.144966,0.142155,0.139507,0.137032,0.134741,0.132642,0.130744,0.129054,0.127577,0.126319,0.125284,0.124475,0.123896,0.123548,0.123431,0.123548
0.0988438,0.0987501,0.0988438,0.0991243,0.0995912,0.100243,0.10108,0.102098,0.103297,0.104673,0.106224,0.107946,0.109835,0.111887,0.114097,0.116459,0.118967,0.121616,0.124397,0.127304,0.130328,0.13346,0.136691,0.14001,0.143408,0.146874,0.150395,0.15396,0.157556,0.16117,0.164789,0.1684,0.171988,0.175542,0.179046,0.182487,0.185853,0.189129,0.192304,0.195365,0.198301,0.201101,0.203753,0.206249,0.208579,0.210735,0.212707,0.21449,0.216074,0.217454,0.218623,0.219576,0.220305,0.220808,0.221077,0.22111,0.220903,0.220452,0.219756,0.218815,0.217628,0.216197,0.214528,0.212624,0.210493,0.208145,0.205592,0.202846,0.199924,0.196842,0.193619,0.190275,0.186832,0.18331,0.179732,0.176121,0.172498,0.168886,0.165305,0.161776,0.158319,0.154953,0.151693,0.148558,0.145561,0.142716,0.140036,0.137532,0.135214,0.133091,0.131172,0.129463,0.12797,0.126699,0.125653,0.124836,0.12425,0.123898,0.123781,0.123898
0.0993049,0.09921,0.0993049,0.0995895,0.100063,0.100725,0.101573,0.102607,0.103823,0.10522,0.106794,0.108541,0.110459,0.112542,0.114786,0.117185,0.119733,0.122424,0.125251,0.128205,0.131279,0.134463,0.137749,0.141126,0.144583,0.14811,0.151694,0.155322,0.158984,0.162664,0.16635,0.170028,0.173684,0.177304,0.180875,0.184381,0.18781,0.191148,0.194383,0.197501,0.200492,0.203344,0.206046,0.208589,0.210962,0.213158,0.215168,0.216985,0.218601,0.22001,0.221205,0.222181,0.22293,0.223449,0.223732,0.223774,0.223571,0.223121,0.22242,0.221468,0.220265,0.218812,0.217112,0.215172,0.212998,0.2106,0.20799,0.205181,0.202189,0.199032,0.195731,0.192304,0.188775,0.185166,0.1815,0.1778,0.17409,0.170392,0.166727,0.163118,0.159583,0.156142,0.152812,0.14961,0.146551,0.143648,0.140915,0.138362,0.136,0.133838,0.131883,0.130143,0.128624,0.12733,0.126266,0.125434,0.124839,0.124481,0.124362,0.124481
0.0999492,0.0998523,0.0999492,0.100239,0.100723,0.101398,0.102263,0.103317,0.104558,0.105984,0.10759,0.109374,0.111332,0.113459,0.115751,0.118202,0.120806,0.123556,0.126446,0.129467,0.132612,0.13587,0.139233,0.142691,0.146231,0.149844,0.153516,0.157236,0.160989,0.164763,0.168544,0.172317,0.176068,0.179783,0.183446,0.187044,0.190563,0.193988,0.197307,0.200507,0.203575,0.2065,0.209272,0.21188,0.214314,0.216567,0.21863,0.220496,0.222157,0.223606,0.224838,0.225846,0.226624,0.227166,0.227467,0.227522,0.227327,0.226877,0.22617,0.225204,0.223979,0.222494,0.220754,0.218763,0.216528,0.214059,0.211368,0.208469,0.205379,0.202117,0.198702,0.195158,0.191508,0.187775,0.183984,0.18016,0.176325,0.172505,0.168722,0.164998,0.161353,0.157807,0.154378,0.151083,0.147936,0.144953,0.142145,0.139523,0.137099,0.134881,0.132877,0.131093,0.129536,0.128211,0.127121,0.12627,0.12566,0.125294,0.125172,0.125294
0.100775,0.100676,0.100775,0.101073,0.101568,0.10226,0.103148,0.104229,0.105502,0.106964,0.108613,0.110444,0.112454,0.114638,0.116992,0.11951,0.122186,0.125013,0.127985,0.131092,0.134328,0.137683,0.141146,0.144707,0.148356,0.152081,0.155868,0.159705,0.163579,0.167474,0.171378,0.175275,0.179149,0.182986,0.186771,0.190489,0.194124,0.197663,0.201091,0.204396,0.207565,0.210585,0.213447,0.216139,0.218653,0.22098,0.223111,0.225039,0.226758,0.22826,0.229539,0.230589,0.231403,0.231977,0.232303,0.232376,0.232191,0.231744,0.23103,0.230047,0.228793,0.227268,0.225476,0.223419,0.221105,0.218544,0.215748,0.212732,0.209513,0.206112,0.202551,0.198853,0.195044,0.191149,0.187194,0.183206,0.17921,0.175231,0.171293,0.16742,0.163632,0.159949,0.156391,0.152975,0.149715,0.146627,0.143722,0.141013,0.138508,0.136218,0.13415,0.132311,0.130705,0.129339,0.128216,0.12734,0.126712,0.126335,0.126209,0.126335
0.101781,0.101679,0.101781,0.102088,0.102598,0.103311,0.104226,0.10534,0.106653,0.10816,0.10986,0.111749,0.113823,0.116077,0.118507,0.121108,0.123872,0.126795,0.129867,0.133082,0.13643,0.139903,0.14349,0.14718,0.150963,0.154825,0.158754,0.162737,0.166759,0.170806,0.174862,0.178912,0.18294,0.186929,0.190865,0.194731,0.198511,0.20219,0.205754,0.209189,0.212482,0.21562,0.218592,0.221389,0.224,0.226417,0.228632,0.230637,0.232427,0.233993,0.235331,0.236433,0.237293,0.237906,0.238263,0.23836,0.23819,0.237747,0.237026,0.236024,0.234737,0.233165,0.231309,0.229172,0.226761,0.224086,0.221159,0.217997,0.214617,0.211043,0.207298,0.203407,0.199399,0.195301,0.191141,0.186949,0.182751,0.178574,0.174444,0.170386,0.16642,0.162569,0.158852,0.155286,0.151887,0.148669,0.145646,0.142828,0.140225,0.137846,0.1357,0.133792,0.132127,0.130712,0.129548,0.12864,0.12799,0.127599,0.127469,0.127599
0.102965,0.102859,0.102965,0.103282,0.10381,0.104548,0.105495,0.106649,0.108008,0.10957,0.111331,0.113288,0.115438,0.117776,0.120297,0.122996,0.125866,0.128902,0.132094,0.135437,0.138919,0.142533,0.146268,0.150113,0.154056,0.158083,0.162183,0.166341,0.170541,0.174769,0.179009,0.183243,0.187455,0.191628,0.195745,0.199789,0.203743,0.207591,0.211318,0.214909,0.21835,0.221629,0.224734,0.227655,0.230381,0.232906,0.23522,0.237317,0.239191,0.240834,0.242242,0.243407,0.244323,0.244983,0.24538,0.245507,0.245356,0.244921,0.244195,0.243172,0.241849,0.240222,0.238291,0.23606,0.233533,0.230721,0.227637,0.224298,0.220723,0.216938,0.212969,0.208844,0.204593,0.200248,0.19584,0.1914,0.186958,0.182542,0.178181,0.173899,0.16972,0.165667,0.161759,0.158014,0.154449,0.151077,0.147912,0.144965,0.142245,0.139762,0.137522,0.135532,0.133798,0.132324,0.131112,0.130167,0.129491,0.129084,0.128949,0.129084
0.104323,0.104213,0.104323,0.104653,0.105202,0.105969,0.106953,0.108153,0.109566,0.111191,0.113023,0.11506,0.117299,0.119734,0.122361,0.125174,0.128168,0.131335,0.134668,0.138159,0.141799,0.145578,0.149486,0.153511,0.157641,0.161863,0.166163,0.170526,0.174936,0.179377,0.183832,0.188283,0.192712,0.197102,0.201432,0.205686,0.209845,0.213893,0.217811,0.221585,0.225201,0.228645,0.231904,0.234969,0.23783,0.240479,0.242908,0.245112,0.247083,0.248816,0.250305,0.251544,0.252525,0.253243,0.253688,0.253853,0.253728,0.253306,0.252577,0.251535,0.250172,0.248484,0.24647,0.244129,0.241468,0.238496,0.235226,0.231676,0.22787,0.223833,0.219596,0.215191,0.210651,0.206012,0.201308,0.196574,0.191842,0.187143,0.182508,0.177963,0.173534,0.169243,0.165112,0.161158,0.157398,0.153847,0.150517,0.14742,0.144564,0.141959,0.139612,0.137528,0.135713,0.13417,0.132904,0.131916,0.131209,0.130785,0.130643,0.130785
